event_slug,timestamp_ms,timestamp_iso,timestamp_est,event_type,price,size,size_change,side,best_bid,best_ask,is_winning_token,outcome,time_since_ticker_change_ms,ticker_changed_recently,old_tick_size,new_tick_size,market_resolved,error_message,raw_slug,condition_id,token_id
btc-5min-up-or-down-2026-02-24-17:45,1771973352500,2026-02-24 22:49:12,2026-02-24 17:49:12,ask,0.99,7294.46,41.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
eth-5min-up-or-down-2026-02-24-17:45,1771973353170,2026-02-24 22:49:13,2026-02-24 17:49:13,ask,0.99,1370.01,44.0,ASK,0.95,0.97,false,Up,-1,false,,,false,,eth-updown-5m-1771973100,0xb6458e56bb176f8780e37acef971e0b0684af77a6ed3331a93efd895e3da24fc,66097759672793141180105802017913776486538303125733048549617539466105128912753
btc-5min-up-or-down-2026-02-24-17:45,1771973353298,2026-02-24 22:49:13,2026-02-24 17:49:13,ask,0.99,7299.46,5.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973353557,2026-02-24 22:49:13,2026-02-24 17:49:13,ask,0.99,7354.46,60.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973354226,2026-02-24 22:49:14,2026-02-24 17:49:14,ask,0.99,7364.46,10.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
sol-5min-up-or-down-2026-02-24-17:45,1771973354346,2026-02-24 22:49:14,2026-02-24 17:49:14,ask,0.99,1236.34,73.93999999999983,ASK,0.93,0.97,false,Up,-1,false,,,false,,sol-updown-5m-1771973100,0x25aec278c5a7cd3f4a722c5239c80094e47557e06cf479adc4e017def88a6d33,5343859502656981473673499117757212906593087227461311981565923368539248429919
eth-5min-up-or-down-2026-02-24-17:45,1771973354581,2026-02-24 22:49:14,2026-02-24 17:49:14,ask,0.99,1375.01,5.0,ASK,0.94,0.97,false,Up,-1,false,,,false,,eth-updown-5m-1771973100,0xb6458e56bb176f8780e37acef971e0b0684af77a6ed3331a93efd895e3da24fc,66097759672793141180105802017913776486538303125733048549617539466105128912753
btc-5min-up-or-down-2026-02-24-17:45,1771973355066,2026-02-24 22:49:15,2026-02-24 17:49:15,ask,0.99,7585.44,220.97999999999956,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973355155,2026-02-24 22:49:15,2026-02-24 17:49:15,ask,0.99,7595.44,10.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973356227,2026-02-24 22:49:16,2026-02-24 17:49:16,ask,0.99,7540.44,5.0,ASK,0.96,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973358276,2026-02-24 22:49:18,2026-02-24 17:49:18,ask,0.99,7504.44,5.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973359595,2026-02-24 22:49:19,2026-02-24 17:49:19,ask,0.99,7504.44,5.0,ASK,0.96,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
sol-5min-up-or-down-2026-02-24-17:45,1771973360754,2026-02-24 22:49:20,2026-02-24 17:49:20,ask,0.99,1180.94,9.600000000000136,ASK,0.94,0.97,false,Up,-1,false,,,false,,sol-updown-5m-1771973100,0x25aec278c5a7cd3f4a722c5239c80094e47557e06cf479adc4e017def88a6d33,5343859502656981473673499117757212906593087227461311981565923368539248429919
btc-5min-up-or-down-2026-02-24-17:45,1771973360775,2026-02-24 22:49:20,2026-02-24 17:49:20,ask,0.99,7494.44,5.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973361560,2026-02-24 22:49:21,2026-02-24 17:49:21,ask,0.99,7502.44,13.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973361821,2026-02-24 22:49:21,2026-02-24 17:49:21,ask,0.99,7507.44,5.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973363614,2026-02-24 22:49:23,2026-02-24 17:49:23,ask,0.99,7494.44,5.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973364673,2026-02-24 22:49:24,2026-02-24 17:49:24,ask,0.99,7674.44,200.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
eth-5min-up-or-down-2026-02-24-17:45,1771973364854,2026-02-24 22:49:24,2026-02-24 17:49:24,ask,0.99,1486.27,195.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,eth-updown-5m-1771973100,0xb6458e56bb176f8780e37acef971e0b0684af77a6ed3331a93efd895e3da24fc,66097759672793141180105802017913776486538303125733048549617539466105128912753
sol-5min-up-or-down-2026-02-24-17:45,1771973365183,2026-02-24 22:49:25,2026-02-24 17:49:25,ask,0.99,1151.89,65.0,ASK,0.94,0.97,false,Up,-1,false,,,false,,sol-updown-5m-1771973100,0x25aec278c5a7cd3f4a722c5239c80094e47557e06cf479adc4e017def88a6d33,5343859502656981473673499117757212906593087227461311981565923368539248429919
btc-5min-up-or-down-2026-02-24-17:45,1771973365202,2026-02-24 22:49:25,2026-02-24 17:49:25,ask,0.99,7684.44,10.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973365895,2026-02-24 22:49:25,2026-02-24 17:49:25,ask,0.99,7714.76,100.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
btc-5min-up-or-down-2026-02-24-17:45,1771973366089,2026-02-24 22:49:26,2026-02-24 17:49:26,ask,0.99,7719.76,5.0,ASK,0.97,0.98,false,Up,-1,false,,,false,,btc-updown-5m-1771973100,0x0067ce59d925711eeb0d2b129c4cbcb3fddca9d42596d59b5b09ea0067572311,20551504373845037751238991102954092126692488818670892528011839547248260821663
